x,y,z,U_x,U_y,U_z
0.0853125,0.099063,0.005,0.881582,-0.00326891,0.0
0.0859375,0.099063,0.005,0.876855,-0.00355688,0.0
0.0865625,0.099063,0.005,0.8717,-0.00388843,0.0
0.0871875,0.099063,0.005,0.866053,-0.00427325,0.0
0.0878125,0.099063,0.005,0.859833,-0.00472369,0.0
0.0884375,0.099063,0.005,0.852942,-0.00525564,0.0
0.0890625,0.099063,0.005,0.845257,-0.00588983,0.0
0.0896875,0.099063,0.005,0.836626,-0.00665359,0.0
0.0903125,0.099063,0.005,0.826854,-0.0075835,0.0
0.0909375,0.099063,0.005,0.815693,-0.00872939,0.0
0.0915625,0.099063,0.005,0.802824,-0.0101604,0.0
0.0921875,0.099063,0.005,0.787826,-0.0119746,0.0
0.0928125,0.099063,0.005,0.77014,-0.014315,0.0
0.0934375,0.099063,0.005,0.749011,-0.0173966,0.0
0.0940625,0.099063,0.005,0.723401,-0.0215541,0.0
0.0946875,0.099063,0.005,0.691853,-0.0273292,0.0
0.0953125,0.099063,0.005,0.652297,-0.0356342,0.0
0.0959375,0.099063,0.005,0.601768,-0.0480551,0.0
0.0965625,0.099063,0.005,0.536158,-0.0673745,0.0
0.0971875,0.099063,0.005,0.450201,-0.0982764,0.0
0.0978125,0.099063,0.005,0.337263,-0.147813,0.0
0.0984375,0.099063,0.005,0.192778,-0.223939,0.0
0.0990625,0.099063,0.005,0.0492109,-0.318177,0.0
0.0996875,0.099063,0.005,0.0203359,-0.303564,0.0
