x,y,z,U_x,U_y,U_z
0.0565625,0.099063,0.005,0.916821,0.00051803,0.0
0.0571875,0.099063,0.005,0.917608,0.000485921,0.0
0.0578125,0.099063,0.005,0.918352,0.000452809,0.0
0.0584375,0.099063,0.005,0.91905,0.000418673,0.0
0.0590625,0.099063,0.005,0.919703,0.000383492,0.0
0.0596875,0.099063,0.005,0.920307,0.000347241,0.0
0.0603125,0.099063,0.005,0.920863,0.000309893,0.0
0.0609375,0.099063,0.005,0.921368,0.000271418,0.0
0.0615625,0.099063,0.005,0.921821,0.000231785,0.0
0.0621875,0.099063,0.005,0.922221,0.000190955,0.0
0.0628125,0.099063,0.005,0.922565,0.000148885,0.0
0.0634375,0.099063,0.005,0.922852,0.000105527,0.0
0.0640625,0.099063,0.005,0.923079,6.08245e-05,0.0
0.0646875,0.099063,0.005,0.923247,1.47156e-05,0.0
0.0653125,0.099063,0.005,0.923351,-3.28682e-05,0.0
0.0659375,0.099063,0.005,0.923391,-8.2005e-05,0.0
0.0665625,0.099063,0.005,0.923364,-0.000132784,0.0
0.0671875,0.099063,0.005,0.923267,-0.000185306,0.0
0.0678125,0.099063,0.005,0.9231,-0.000239678,0.0
0.0684375,0.099063,0.005,0.922858,-0.000296018,0.0
0.0690625,0.099063,0.005,0.922539,-0.000354459,0.0
0.0696875,0.099063,0.005,0.922141,-0.000415146,0.0
0.0703125,0.099063,0.005,0.921659,-0.00047824,0.0
0.0709375,0.099063,0.005,0.921092,-0.000543914,0.0
0.0715625,0.099063,0.005,0.920436,-0.000612357,0.0
0.0721875,0.099063,0.005,0.919685,-0.000683773,0.0
0.0728125,0.099063,0.005,0.918838,-0.000758387,0.0
0.0734375,0.099063,0.005,0.917889,-0.000836444,0.0
0.0740625,0.099063,0.005,0.916833,-0.000918208,0.0
0.0746875,0.099063,0.005,0.915665,-0.00100397,0.0
0.0753125,0.099063,0.005,0.914381,-0.00109403,0.0
0.0759375,0.099063,0.005,0.912973,-0.00118875,0.0
0.0765625,0.099063,0.005,0.911437,-0.00128851,0.0
0.0771875,0.099063,0.005,0.909764,-0.00139371,0.0
0.0778125,0.099063,0.005,0.907947,-0.00150482,0.0
0.0784375,0.099063,0.005,0.905979,-0.00162237,0.0
0.0790625,0.099063,0.005,0.903849,-0.00174694,0.0
0.0796875,0.099063,0.005,0.90155,-0.0018792,0.0
0.0803125,0.099063,0.005,0.89907,-0.00201992,0.0
0.0809375,0.099063,0.005,0.896397,-0.00216998,0.0
0.0815625,0.099063,0.005,0.893518,-0.00233043,0.0
0.0821875,0.099063,0.005,0.89042,-0.00250251,0.0
0.0828125,0.099063,0.005,0.887086,-0.00268768,0.0
0.0834375,0.099063,0.005,0.883497,-0.00288772,0.0
0.0840625,0.099063,0.005,0.879634,-0.00310481,0.0
0.0846875,0.099063,0.005,0.875473,-0.0033416,0.0
0.0853125,0.099063,0.005,0.870986,-0.00360141,0.0
0.0859375,0.099063,0.005,0.866141,-0.00388837,0.0
0.0865625,0.099063,0.005,0.860901,-0.00420772,0.0
0.0871875,0.099063,0.005,0.855221,-0.00456616,0.0
0.0878125,0.099063,0.005,0.849045,-0.00497233,0.0
0.0884375,0.099063,0.005,0.842307,-0.00543755,0.0
0.0890625,0.099063,0.005,0.834924,-0.00597677,0.0
