x,y,z,U_x,U_y,U_z
0.0221875,0.099688,0.005,0.939411,0.000327715,0.0
0.0228125,0.099688,0.005,0.94056,0.000313966,0.0
0.0234375,0.099688,0.005,0.941662,0.000301339,0.0
0.0240625,0.099688,0.005,0.94272,0.00028972,0.0
0.0246875,0.099688,0.005,0.943739,0.000279013,0.0
0.0253125,0.099688,0.005,0.94472,0.000269131,0.0
0.0259375,0.099688,0.005,0.945667,0.000259997,0.0
0.0265625,0.099688,0.005,0.946583,0.000251542,0.0
0.0271875,0.099688,0.005,0.947469,0.000243707,0.0
0.0278125,0.099688,0.005,0.948327,0.000236436,0.0
0.0284375,0.099688,0.005,0.949161,0.00022968,0.0
0.0290625,0.099688,0.005,0.94997,0.000223393,0.0
0.0296875,0.099688,0.005,0.950757,0.000217536,0.0
0.0303125,0.099688,0.005,0.951523,0.000212069,0.0
0.0309375,0.099688,0.005,0.952271,0.00020696,0.0
0.0315625,0.099688,0.005,0.953,0.000202176,0.0
0.0321875,0.099688,0.005,0.953712,0.000197687,0.0
0.0328125,0.099688,0.005,0.954408,0.000193466,0.0
0.0334375,0.099688,0.005,0.955089,0.000189486,0.0
0.0340625,0.099688,0.005,0.955755,0.000185723,0.0
0.0346875,0.099688,0.005,0.956409,0.000182155,0.0
0.0353125,0.099688,0.005,0.957049,0.000178758,0.0
0.0359375,0.099688,0.005,0.957678,0.000175513,0.0
0.0365625,0.099688,0.005,0.958295,0.0001724,0.0
0.0371875,0.099688,0.005,0.958901,0.0001694,0.0
0.0378125,0.099688,0.005,0.959497,0.000166495,0.0
0.0384375,0.099688,0.005,0.960082,0.000163667,0.0
0.0390625,0.099688,0.005,0.960657,0.000160901,0.0
0.0396875,0.099688,0.005,0.961223,0.000158181,0.0
0.0403125,0.099688,0.005,0.961779,0.000155492,0.0
0.0409375,0.099688,0.005,0.962326,0.000152818,0.0
0.0415625,0.099688,0.005,0.962864,0.000150148,0.0
0.0421875,0.099688,0.005,0.963393,0.000147466,0.0
0.0428125,0.099688,0.005,0.963913,0.000144761,0.0
0.0434375,0.099688,0.005,0.964424,0.000142021,0.0
0.0440625,0.099688,0.005,0.964926,0.000139234,0.0
0.0446875,0.099688,0.005,0.965418,0.000136391,0.0
0.0453125,0.099688,0.005,0.965901,0.00013348,0.0
0.0459375,0.099688,0.005,0.966375,0.000130492,0.0
0.0465625,0.099688,0.005,0.966839,0.000127419,0.0
0.0471875,0.099688,0.005,0.967293,0.000124252,0.0
0.0478125,0.099688,0.005,0.967737,0.000120984,0.0
0.0484375,0.099688,0.005,0.968171,0.000117607,0.0
0.0490625,0.099688,0.005,0.968593,0.000114115,0.0
0.0496875,0.099688,0.005,0.969005,0.000110503,0.0
0.0503125,0.099688,0.005,0.969405,0.000106764,0.0
0.0509375,0.099688,0.005,0.969794,0.000102895,0.0
0.0515625,0.099688,0.005,0.97017,9.88898e-05,0.0
0.0521875,0.099688,0.005,0.970534,9.47457e-05,0.0
0.0528125,0.099688,0.005,0.970885,9.0459e-05,0.0
0.0534375,0.099688,0.005,0.971223,8.60269e-05,0.0
0.0540625,0.099688,0.005,0.971546,8.14467e-05,0.0
0.0546875,0.099688,0.005,0.971855,7.67156e-05,0.0
0.0553125,0.099688,0.005,0.97215,7.1831e-05,0.0
0.0559375,0.099688,0.005,0.972429,6.67907e-05,0.0
0.0565625,0.099688,0.005,0.972693,6.15923e-05,0.0
0.0571875,0.099688,0.005,0.97294,5.6234e-05,0.0
0.0578125,0.099688,0.005,0.97317,5.07135e-05,0.0
0.0584375,0.099688,0.005,0.973383,4.50283e-05,0.0
0.0590625,0.099688,0.005,0.973579,3.91747e-05,0.0
0.0596875,0.099688,0.005,0.973756,3.3149e-05,0.0
0.0603125,0.099688,0.005,0.973914,2.69472e-05,0.0
0.0609375,0.099688,0.005,0.974053,2.05648e-05,0.0
0.0615625,0.099688,0.005,0.974171,1.3997e-05,0.0
0.0621875,0.099688,0.005,0.974269,7.23755e-06,0.0
0.0628125,0.099688,0.005,0.974346,2.78141e-07,0.0
0.0634375,0.099688,0.005,0.9744,-6.89036e-06,0.0
0.0640625,0.099688,0.005,0.974433,-1.42775e-05,0.0
0.0646875,0.099688,0.005,0.974441,-2.18934e-05,0.0
0.0653125,0.099688,0.005,0.974426,-2.97498e-05,0.0
0.0659375,0.099688,0.005,0.974386,-3.78613e-05,0.0
0.0665625,0.099688,0.005,0.974321,-4.62452e-05,0.0
0.0671875,0.099688,0.005,0.974229,-5.49198e-05,0.0
0.0678125,0.099688,0.005,0.974109,-6.39031e-05,0.0
0.0684375,0.099688,0.005,0.973961,-7.32149e-05,0.0
0.0690625,0.099688,0.005,0.973784,-8.28792e-05,0.0
0.0696875,0.099688,0.005,0.973576,-9.29233e-05,0.0
0.0703125,0.099688,0.005,0.973336,-0.000103376,0.0
0.0709375,0.099688,0.005,0.973064,-0.000114267,0.0
0.0715625,0.099688,0.005,0.972757,-0.000125627,0.0
0.0721875,0.099688,0.005,0.972414,-0.000137492,0.0
0.0728125,0.099688,0.005,0.972033,-0.000149904,0.0
0.0734375,0.099688,0.005,0.971614,-0.000162905,0.0
0.0740625,0.099688,0.005,0.971153,-0.000176538,0.0
0.0746875,0.099688,0.005,0.97065,-0.000190852,0.0
0.0753125,0.099688,0.005,0.970101,-0.000205901,0.0
0.0759375,0.099688,0.005,0.969505,-0.000221748,0.0
0.0765625,0.099688,0.005,0.968859,-0.000238455,0.0
0.0771875,0.099688,0.005,0.96816,-0.000256091,0.0
0.0778125,0.099688,0.005,0.967406,-0.000274738,0.0
0.0784375,0.099688,0.005,0.966593,-0.000294487,0.0
0.0790625,0.099688,0.005,0.965718,-0.000315439,0.0
0.0796875,0.099688,0.005,0.964777,-0.000337708,0.0
0.0803125,0.099688,0.005,0.963766,-0.000361429,0.0
0.0809375,0.099688,0.005,0.962681,-0.000386762,0.0
0.0815625,0.099688,0.005,0.961515,-0.00041389,0.0
0.0821875,0.099688,0.005,0.960265,-0.000443035,0.0
0.0828125,0.099688,0.005,0.958922,-0.000474463,0.0
0.0834375,0.099688,0.005,0.957481,-0.000508498,0.0
0.0840625,0.099688,0.005,0.955933,-0.000545535,0.0
0.0846875,0.099688,0.005,0.954268,-0.000586065,0.0
0.0853125,0.099688,0.005,0.952475,-0.000630697,0.0
0.0859375,0.099688,0.005,0.950543,-0.000680202,0.0
0.0865625,0.099688,0.005,0.948454,-0.000735552,0.0
0.0871875,0.099688,0.005,0.946192,-0.000797993,0.0
0.0878125,0.099688,0.005,0.943734,-0.000869137,0.0
0.0884375,0.099688,0.005,0.941051,-0.00095109,0.0
0.0890625,0.099688,0.005,0.938112,-0.00104664,0.0
0.0896875,0.099688,0.005,0.934871,-0.00115953,0.0
0.0903125,0.099688,0.005,0.931275,-0.00129487,0.0
0.0909375,0.099688,0.005,0.927252,-0.00145976,0.0
0.0915625,0.099688,0.005,0.922706,-0.00166433,0.0
0.0921875,0.099688,0.005,0.91751,-0.00192337,0.0
0.0928125,0.099688,0.005,0.911485,-0.00225924,0.0
0.0934375,0.099688,0.005,0.904379,-0.00270703,0.0
0.0940625,0.099688,0.005,0.895821,-0.00332461,0.0
0.0946875,0.099688,0.005,0.885245,-0.00421339,0.0
0.0953125,0.099688,0.005,0.871743,-0.00556464,0.0
0.0959375,0.099688,0.005,0.853775,-0.00777002,0.0
0.0965625,0.099688,0.005,0.828549,-0.0116911,0.0
0.0971875,0.099688,0.005,0.790789,-0.0193099,0.0
0.0978125,0.099688,0.005,0.728984,-0.0351591,0.0
0.0984375,0.099688,0.005,0.615654,-0.0684048,0.0
0.0990625,0.099688,0.005,0.437065,-0.127468,0.0
0.0996875,0.099688,0.005,0.31724,-0.153434,0.0
