0.0003125 	0.0495315 	0.005 	0.304214 	0.146892 	0
0.0009375 	0.0495315 	0.005 	0.404957 	0.127517 	0
0.0015625 	0.0495315 	0.005 	0.568691 	0.0749407 	0
0.0021875 	0.0495315 	0.005 	0.686691 	0.042417 	0
0.0028125 	0.0495315 	0.005 	0.756681 	0.0247955 	0
0.0034375 	0.0495315 	0.005 	0.801403 	0.0152305 	0
0.0040625 	0.0495315 	0.005 	0.832416 	0.00994721 	0
0.0046875 	0.0495315 	0.005 	0.85498 	0.00692076 	0
0.0053125 	0.0495315 	0.005 	0.872066 	0.00508871 	0
0.0059375 	0.0495315 	0.005 	0.885465 	0.00390966 	0
0.0065625 	0.0495315 	0.005 	0.896269 	0.00310648 	0
0.0071875 	0.0495315 	0.005 	0.905169 	0.0025324 	0
0.0078125 	0.0495315 	0.005 	0.912627 	0.00210583 	0
0.0084375 	0.0495315 	0.005 	0.918966 	0.00177894 	0
0.0090625 	0.0495315 	0.005 	0.924416 	0.00152219 	0
0.0096875 	0.0495315 	0.005 	0.929149 	0.00131645 	0
0.0103125 	0.0495315 	0.005 	0.933293 	0.00114881 	0
0.0109375 	0.0495315 	0.005 	0.936949 	0.00101029 	0
0.0115625 	0.0495315 	0.005 	0.940193 	0.000894406 	0
0.0121875 	0.0495315 	0.005 	0.943089 	0.000796431 	0
0.0128125 	0.0495315 	0.005 	0.945687 	0.000712811 	0
0.0134375 	0.0495315 	0.005 	0.948026 	0.000640843 	0
0.0140625 	0.0495315 	0.005 	0.950142 	0.00057844 	0
0.0146875 	0.0495315 	0.005 	0.952062 	0.000523964 	0
0.0153125 	0.0495315 	0.005 	0.95381 	0.000476119 	0
0.0159375 	0.0495315 	0.005 	0.955405 	0.000433868 	0
0.0165625 	0.0495315 	0.005 	0.956864 	0.00039637 	0
0.0171875 	0.0495315 	0.005 	0.958202 	0.00036294 	0
0.0178125 	0.0495315 	0.005 	0.959432 	0.000333012 	0
0.0184375 	0.0495315 	0.005 	0.960564 	0.00030612 	0
0.0190625 	0.0495315 	0.005 	0.961607 	0.000281871 	0
0.0196875 	0.0495315 	0.005 	0.962571 	0.000259937 	0
0.0203125 	0.0495315 	0.005 	0.963462 	0.00024004 	0
0.0209375 	0.0495315 	0.005 	0.964287 	0.000221943 	0
0.0215625 	0.0495315 	0.005 	0.965052 	0.000205442 	0
0.0221875 	0.0495315 	0.005 	0.965761 	0.000190363 	0
0.0228125 	0.0495315 	0.005 	0.96642 	0.000176555 	0
0.0234375 	0.0495315 	0.005 	0.967032 	0.000163887 	0
0.0240625 	0.0495315 	0.005 	0.967602 	0.000152245 	0
0.0246875 	0.0495315 	0.005 	0.968132 	0.000141529 	0
0.0253125 	0.0495315 	0.005 	0.968625 	0.00013165 	0
0.0259375 	0.0495315 	0.005 	0.969086 	0.00012253 	0
0.0265625 	0.0495315 	0.005 	0.969515 	0.0001141 	0
0.0271875 	0.0495315 	0.005 	0.969915 	0.000106299 	0
0.0278125 	0.0495315 	0.005 	0.970288 	9.90731e-05 	0
0.0284375 	0.0495315 	0.005 	0.970637 	9.23719e-05 	0
0.0290625 	0.0495315 	0.005 	0.970962 	8.6152e-05 	0
0.0296875 	0.0495315 	0.005 	0.971266 	8.03735e-05 	0
0.0303125 	0.0495315 	0.005 	0.97155 	7.50008e-05 	0
