0.0003125 	0.049844 	0.005 	-3.53276
0.0009375 	0.049844 	0.005 	-1.68161
0.0015625 	0.049844 	0.005 	-0.829856
0.0021875 	0.049844 	0.005 	-0.500143
0.0028125 	0.049844 	0.005 	-0.33002
0.0034375 	0.049844 	0.005 	-0.22871
0.0040625 	0.049844 	0.005 	-0.166746
0.0046875 	0.049844 	0.005 	-0.126651
0.0053125 	0.049844 	0.005 	-0.0988903
0.0059375 	0.049844 	0.005 	-0.0786947
0.0065625 	0.049844 	0.005 	-0.0634948
0.0071875 	0.049844 	0.005 	-0.0517645
0.0078125 	0.049844 	0.005 	-0.0425408
0.0084375 	0.049844 	0.005 	-0.0351865
0.0090625 	0.049844 	0.005 	-0.0292609
0.0096875 	0.049844 	0.005 	-0.024448
0.0103125 	0.049844 	0.005 	-0.0205145
0.0109375 	0.049844 	0.005 	-0.0172844
0.0115625 	0.049844 	0.005 	-0.0146221
0.0121875 	0.049844 	0.005 	-0.0124217
0.0128125 	0.049844 	0.005 	-0.0105992
0.0134375 	0.049844 	0.005 	-0.00908738
0.0140625 	0.049844 	0.005 	-0.00783163
0.0146875 	0.049844 	0.005 	-0.00678744
0.0153125 	0.049844 	0.005 	-0.00591817
0.0159375 	0.049844 	0.005 	-0.00519351
0.0165625 	0.049844 	0.005 	-0.00458824
0.0171875 	0.049844 	0.005 	-0.0040813
0.0178125 	0.049844 	0.005 	-0.00365507
0.0184375 	0.049844 	0.005 	-0.00329477
0.0190625 	0.049844 	0.005 	-0.00298799
0.0196875 	0.049844 	0.005 	-0.00272433
0.0203125 	0.049844 	0.005 	-0.00249505
0.0209375 	0.049844 	0.005 	-0.00229286
0.0215625 	0.049844 	0.005 	-0.0021117
0.0221875 	0.049844 	0.005 	-0.00194652
0.0228125 	0.049844 	0.005 	-0.00179321
0.0234375 	0.049844 	0.005 	-0.0016484
0.0240625 	0.049844 	0.005 	-0.00150939
0.0246875 	0.049844 	0.005 	-0.00137406
0.0253125 	0.049844 	0.005 	-0.00124078
0.0259375 	0.049844 	0.005 	-0.00110836
0.0265625 	0.049844 	0.005 	-0.000975976
0.0271875 	0.049844 	0.005 	-0.000843117
0.0278125 	0.049844 	0.005 	-0.000709555
0.0284375 	0.049844 	0.005 	-0.000575295
0.0290625 	0.049844 	0.005 	-0.000440541
0.0296875 	0.049844 	0.005 	-0.000305673
0.0303125 	0.049844 	0.005 	-0.000171213
0.0309375 	0.049844 	0.005 	-3.78058e-05
0.0315625 	0.049844 	0.005 	9.38083e-05
0.0321875 	0.049844 	0.005 	0.00022281
0.0328125 	0.049844 	0.005 	0.000348319
0.0334375 	0.049844 	0.005 	0.000469415
0.0340625 	0.049844 	0.005 	0.000585144
0.0346875 	0.049844 	0.005 	0.000694541
0.0353125 	0.049844 	0.005 	0.000796635
0.0359375 	0.049844 	0.005 	0.000890472
0.0365625 	0.049844 	0.005 	0.000975116
0.0371875 	0.049844 	0.005 	0.00104967
0.0378125 	0.049844 	0.005 	0.00111326
0.0384375 	0.049844 	0.005 	0.0011651
0.0390625 	0.049844 	0.005 	0.00120444
0.0396875 	0.049844 	0.005 	0.0012306
0.0403125 	0.049844 	0.005 	0.00124301
0.0409375 	0.049844 	0.005 	0.00124115
0.0415625 	0.049844 	0.005 	0.00122464
0.0421875 	0.049844 	0.005 	0.00119316
0.0428125 	0.049844 	0.005 	0.00114655
0.0434375 	0.049844 	0.005 	0.00108474
0.0440625 	0.049844 	0.005 	0.00100781
0.0446875 	0.049844 	0.005 	0.000915964
0.0453125 	0.049844 	0.005 	0.000809559
0.0459375 	0.049844 	0.005 	0.000689101
0.0465625 	0.049844 	0.005 	0.000555257
0.0471875 	0.049844 	0.005 	0.000408863
0.0478125 	0.049844 	0.005 	0.000250931
0.0484375 	0.049844 	0.005 	8.26513e-05
0.0490625 	0.049844 	0.005 	-9.45971e-05
0.0496875 	0.049844 	0.005 	-0.000279243
0.0503125 	0.049844 	0.005 	-0.000469513
0.0509375 	0.049844 	0.005 	-0.000663425
0.0515625 	0.049844 	0.005 	-0.000858784
0.0521875 	0.049844 	0.005 	-0.00105317
0.0528125 	0.049844 	0.005 	-0.00124396
0.0534375 	0.049844 	0.005 	-0.00142826
0.0540625 	0.049844 	0.005 	-0.00160298
0.0546875 	0.049844 	0.005 	-0.00176477
0.0553125 	0.049844 	0.005 	-0.00191004
0.0559375 	0.049844 	0.005 	-0.00203496
0.0565625 	0.049844 	0.005 	-0.00213541
0.0571875 	0.049844 	0.005 	-0.00220705
0.0578125 	0.049844 	0.005 	-0.00224525
0.0584375 	0.049844 	0.005 	-0.00224512
0.0590625 	0.049844 	0.005 	-0.00220151
0.0596875 	0.049844 	0.005 	-0.00210898
0.0603125 	0.049844 	0.005 	-0.00196182
0.0609375 	0.049844 	0.005 	-0.00175403
0.0615625 	0.049844 	0.005 	-0.00147934
0.0621875 	0.049844 	0.005 	-0.00113116
0.0628125 	0.049844 	0.005 	-0.00070264
