x,y,z,U_x,U_y,U_z
0.0246875,0.049063,0.005,0.905321,0.00102322,0
0.0253125,0.049063,0.005,0.9067770000000001,0.000953396,0
0.0259375,0.049063,0.005,0.9081360000000001,0.000888815,0
0.0265625,0.049063,0.005,0.909404,0.00082901,0
0.0271875,0.049063,0.005,0.910588,0.000773564,0
0.0278125,0.049063,0.005,0.911694,0.000722106,0
0.0284375,0.049063,0.005,0.912727,0.000674301,0
0.0290625,0.049063,0.005,0.913693,0.000629851,0
0.0296875,0.049063,0.005,0.914596,0.000588483,0
0.0303125,0.049063,0.005,0.9154409999999999,0.0005499530000000001,0
0.0309375,0.049063,0.005,0.916231,0.000514038,0
0.0315625,0.049063,0.005,0.91697,0.000480535,0
0.0321875,0.049063,0.005,0.917662,0.00044926,0
0.0328125,0.049063,0.005,0.918308,0.000420044,0
0.0334375,0.049063,0.005,0.918914,0.000392733,0
0.0340625,0.049063,0.005,0.91948,0.000367183,0
0.0346875,0.049063,0.005,0.92001,0.000343265,0
0.0353125,0.049063,0.005,0.920505,0.000320856,0
0.0359375,0.049063,0.005,0.920969,0.000299845,0
0.0365625,0.049063,0.005,0.9214020000000001,0.000280128,0
0.0371875,0.049063,0.005,0.921807,0.000261608,0
0.0378125,0.049063,0.005,0.922186,0.000244195,0
0.0384375,0.049063,0.005,0.922539,0.000227805,0
0.0390625,0.049063,0.005,0.9228690000000001,0.00021236,0
0.0396875,0.049063,0.005,0.923176,0.000197784,0
0.0403125,0.049063,0.005,0.923462,0.000184009,0
0.0409375,0.049063,0.005,0.923729,0.000170968,0
0.0415625,0.049063,0.005,0.923976,0.0001586,0
0.0421875,0.049063,0.005,0.9242050000000001,0.000146844,0
0.0428125,0.049063,0.005,0.924418,0.000135646,0
0.0434375,0.049063,0.005,0.924614,0.00012495,0
0.0440625,0.049063,0.005,0.924794,0.000114707,0
0.0446875,0.049063,0.005,0.924959,0.000104865,0
0.0453125,0.049063,0.005,0.92511,9.53783e-05,0
0.0459375,0.049063,0.005,0.925247,8.62003e-05,0
0.0465625,0.049063,0.005,0.92537,7.728620000000001e-05,0
0.0471875,0.049063,0.005,0.92548,6.85928e-05,0
0.0478125,0.049063,0.005,0.925577,6.00774e-05,0
0.0484375,0.049063,0.005,0.925662,5.16987e-05,0
0.0490625,0.049063,0.005,0.9257339999999999,4.34155e-05,0
0.0496875,0.049063,0.005,0.925794,3.51875e-05,0
0.0503125,0.049063,0.005,0.925841,2.69744e-05,0
0.0509375,0.049063,0.005,0.925876,1.87365e-05,0
0.0515625,0.049063,0.005,0.925899,1.04336e-05,0
0.0521875,0.049063,0.005,0.92591,2.02574e-06,0
0.0528125,0.049063,0.005,0.925907,-6.52735e-06,0
0.0534375,0.049063,0.005,0.925892,-1.52665e-05,0
