x,y,z,U_x,U_y,U_z
0.0003125,0.049063,0.005,-0.0160346,0.246491,0
0.0009375,0.049063,0.005,-0.0254692,0.247892,0
0.0015625,0.049063,0.005,0.0626829,0.179556,0
0.0021875,0.049063,0.005,0.159171,0.130263,0
0.0028125,0.049063,0.005,0.241346,0.0963643,0
0.0034375,0.049063,0.005,0.309967,0.0722637,0
0.0040625,0.049063,0.005,0.367481,0.0552073,0
0.0046875,0.049063,0.005,0.415716,0.0431512,0
0.0053125,0.049063,0.005,0.456339,0.0345062,0
0.0059375,0.049063,0.005,0.49084,0.0281741,0
0.0065625,0.049063,0.005,0.520429,0.023434,0
0.0071875,0.049063,0.005,0.54605,0.0198106,0
0.0078125,0.049063,0.005,0.568435,0.0169846,0
0.008437500000000001,0.049063,0.005,0.588156,0.0147392,0
0.009062499999999999,0.049063,0.005,0.605665,0.0129244,0
0.0096875,0.049063,0.005,0.621317,0.0114354,0
0.0103125,0.049063,0.005,0.635395,0.0101972,0
0.0109375,0.049063,0.005,0.64813,0.009155119999999999,0
0.0115625,0.049063,0.005,0.659706,0.008268869999999999,0
0.0121875,0.049063,0.005,0.670278,0.00750802,0
0.0128125,0.049063,0.005,0.679971,0.0068493,0
0.0134375,0.049063,0.005,0.688891,0.00627469,0
0.0140625,0.049063,0.005,0.697129,0.00577003,0
0.0146875,0.049063,0.005,0.704758,0.00532405,0
0.0153125,0.049063,0.005,0.711844,0.00492772,0
0.0159375,0.049063,0.005,0.7184430000000001,0.00457371,0
0.0165625,0.049063,0.005,0.724602,0.00425604,0
0.0171875,0.049063,0.005,0.730363,0.0039698,0
0.0178125,0.049063,0.005,0.735762,0.00371089,0
0.0184375,0.049063,0.005,0.740832,0.00347594,0
0.0190625,0.049063,0.005,0.745601,0.00326209,0
0.0196875,0.049063,0.005,0.750095,0.00306697,0
0.0203125,0.049063,0.005,0.754335,0.00288856,0
0.0209375,0.049063,0.005,0.758343,0.00272515,0
0.0215625,0.049063,0.005,0.762137,0.00257531,0
0.0221875,0.049063,0.005,0.765733,0.00243781,0
0.0228125,0.049063,0.005,0.7691480000000001,0.0023116,0
0.0234375,0.049063,0.005,0.772394,0.00219579,0
0.0240625,0.049063,0.005,0.775485,0.00208962,0
0.0246875,0.049063,0.005,0.778434,0.00199243,0
0.0253125,0.049063,0.005,0.781251,0.00190366,0
0.0259375,0.049063,0.005,0.7839469999999999,0.00182282,0
0.0265625,0.049063,0.005,0.786533,0.0017495,0
0.0271875,0.049063,0.005,0.789018,0.00168332,0
0.0278125,0.049063,0.005,0.791411,0.00162395,0
0.0284375,0.049063,0.005,0.793721,0.00157111,0
0.0290625,0.049063,0.005,0.795956,0.00152454,0
0.0296875,0.049063,0.005,0.798125,0.00148397,0
0.0303125,0.049063,0.005,0.800235,0.0014492,0
0.0309375,0.049063,0.005,0.802294,0.00141998,0
0.0315625,0.049063,0.005,0.8043090000000001,0.00139612,0
0.0321875,0.049063,0.005,0.806287,0.00137738,0
0.0328125,0.049063,0.005,0.808235,0.00136355,0
0.0334375,0.049063,0.005,0.81016,0.0013544,0
0.0340625,0.049063,0.005,0.812066,0.00134969,0
0.0346875,0.049063,0.005,0.813962,0.00134917,0
0.0353125,0.049063,0.005,0.815852,0.00135258,0
0.0359375,0.049063,0.005,0.8177410000000001,0.00135964,0
0.0365625,0.049063,0.005,0.819634,0.00137005,0
0.0371875,0.049063,0.005,0.821537,0.00138351,0
0.0378125,0.049063,0.005,0.823452,0.00139968,0
0.0384375,0.049063,0.005,0.825385,0.00141823,0
0.0390625,0.049063,0.005,0.827339,0.00143879,0
0.0396875,0.049063,0.005,0.8293160000000001,0.001461,0
0.0403125,0.049063,0.005,0.831319,0.00148446,0
0.0409375,0.049063,0.005,0.83335,0.00150879,0
0.0415625,0.049063,0.005,0.835411,0.00153358,0
0.0421875,0.049063,0.005,0.837503,0.00155841,0
0.0428125,0.049063,0.005,0.839626,0.00158289,0
0.0434375,0.049063,0.005,0.84178,0.0016066,0
0.0440625,0.049063,0.005,0.843965,0.00162913,0
0.0446875,0.049063,0.005,0.846179,0.00165008,0
0.0453125,0.049063,0.005,0.848422,0.00166907,0
0.0459375,0.049063,0.005,0.850691,0.00168571,0
0.0465625,0.049063,0.005,0.852984,0.00169964,0
0.0471875,0.049063,0.005,0.855297,0.00171054,0
0.0478125,0.049063,0.005,0.857627,0.00171809,0
0.0484375,0.049063,0.005,0.85997,0.00172199,0
0.0490625,0.049063,0.005,0.862323,0.001722,0
0.0496875,0.049063,0.005,0.86468,0.00171789,0
0.0503125,0.049063,0.005,0.867036,0.00170947,0
0.0509375,0.049063,0.005,0.869386,0.00169658,0
0.0515625,0.049063,0.005,0.871725,0.00167912,0
0.0521875,0.049063,0.005,0.874047,0.00165701,0
0.0528125,0.049063,0.005,0.876346,0.0016302,0
0.0534375,0.049063,0.005,0.878617,0.00159869,0
0.0540625,0.049063,0.005,0.880853,0.00156252,0
0.0546875,0.049063,0.005,0.883049,0.00152176,0
0.0553125,0.049063,0.005,0.885198,0.00147651,0
0.0559375,0.049063,0.005,0.8872949999999999,0.00142691,0
0.0565625,0.049063,0.005,0.889335,0.00137313,0
0.0571875,0.049063,0.005,0.89131,0.00131536,0
0.0578125,0.049063,0.005,0.893218,0.00125381,0
0.0584375,0.049063,0.005,0.895051,0.00118872,0
0.0590625,0.049063,0.005,0.896806,0.00112033,0
0.0596875,0.049063,0.005,0.898477,0.00104892,0
0.0603125,0.049063,0.005,0.900061,0.000974739,0
0.0609375,0.049063,0.005,0.901553,0.000898066,0
0.0615625,0.049063,0.005,0.90295,0.000819169,0
0.0621875,0.049063,0.005,0.904249,0.000738312,0
0.06281249999999999,0.049063,0.005,0.905446,0.00065575,0
0.06343749999999999,0.049063,0.005,0.906539,0.000571725,0
0.06406249999999999,0.049063,0.005,0.9075260000000001,0.000486462,0
0.0646875,0.049063,0.005,0.908403,0.000400163,0
0.0653125,0.049063,0.005,0.90917,0.000313006,0
0.0659375,0.049063,0.005,0.909824,0.000225142,0
0.0665625,0.049063,0.005,0.910365,0.000136694,0
0.0671875,0.049063,0.005,0.91079,4.77728e-05,0
0.0678125,0.049063,0.005,0.9111,-4.16316e-05,0
0.0684375,0.049063,0.005,0.911292,-0.000131493,0
0.0690625,0.049063,0.005,0.911365,-0.000221812,0
0.0696875,0.049063,0.005,0.911319,-0.00031266,0
0.0703125,0.049063,0.005,0.911153,-0.000404223,0
0.0709375,0.049063,0.005,0.910865,-0.000496646,0
0.0715625,0.049063,0.005,0.910454,-0.000590133,0
0.0721875,0.049063,0.005,0.909918,-0.000684963,0
0.0728125,0.049063,0.005,0.909255,-0.000781468,0
0.0734375,0.049063,0.005,0.908463,-0.000880037,0
0.0740625,0.049063,0.005,0.907539,-0.000981118,0
0.0746875,0.049063,0.005,0.90648,-0.00108522,0
0.0753125,0.049063,0.005,0.9052829999999999,-0.00119291,0
0.0759375,0.049063,0.005,0.903941,-0.00130482,0
0.07656250000000001,0.049063,0.005,0.902451,-0.00142165,0
0.07718750000000001,0.049063,0.005,0.900805,-0.00154418,0
0.07781250000000001,0.049063,0.005,0.898997,-0.00167325,0
0.07843749999999999,0.049063,0.005,0.897019,-0.0018098,0
0.07906249999999999,0.049063,0.005,0.894861,-0.00195482,0
0.07968749999999999,0.049063,0.005,0.892512,-0.00210941,0
0.0803125,0.049063,0.005,0.889961,-0.00227478,0
0.0809375,0.049063,0.005,0.887193,-0.00245222,0
0.0815625,0.049063,0.005,0.884194,-0.00264318,0
0.0821875,0.049063,0.005,0.880947,-0.00284922,0
0.0828125,0.049063,0.005,0.877432,-0.00307211,0
0.0834375,0.049063,0.005,0.873627,-0.0033138,0
0.0840625,0.049063,0.005,0.86951,-0.00357654,0
0.0846875,0.049063,0.005,0.865052,-0.0038629,0
0.0853125,0.049063,0.005,0.860223,-0.00417591,0
0.0859375,0.049063,0.005,0.854989,-0.00451918,0
0.0865625,0.049063,0.005,0.849311,-0.00489712,0
0.0871875,0.049063,0.005,0.843143,-0.00531521,0
0.0878125,0.049063,0.005,0.836433,-0.0057804,0
0.0884375,0.049063,0.005,0.82912,-0.00630164,0
0.0890625,0.049063,0.005,0.82113,-0.00689073,0
0.0896875,0.049063,0.005,0.812375,-0.00756344,0
0.0903125,0.049063,0.005,0.802746,-0.00834124,0
0.0909375,0.049063,0.005,0.792106,-0.009253859999999999,0
0.0915625,0.049063,0.005,0.780277,-0.0103433,0
0.09218750000000001,0.049063,0.005,0.767028,-0.0116699,0
0.09281250000000001,0.049063,0.005,0.752048,-0.013323,0
0.09343750000000001,0.049063,0.005,0.734904,-0.0154384,0
0.09406249999999999,0.049063,0.005,0.7149799999999999,-0.01823,0
0.09468749999999999,0.049063,0.005,0.691362,-0.0220517,0
0.09531249999999999,0.049063,0.005,0.662641,-0.027524,0
0.0959375,0.049063,0.005,0.626536,-0.0358205,0
0.0965625,0.049063,0.005,0.57918,-0.0493657,0
0.0971875,0.049063,0.005,0.513972,-0.0735745,0
0.0978125,0.049063,0.005,0.420342,-0.120592,0
0.0984375,0.049063,0.005,0.282086,-0.210318,0
0.0990625,0.049063,0.005,0.111244,-0.339465,0
0.0996875,0.049063,0.005,0.0490623,-0.351885,0
