x,y,z,U_x,U_y,U_z
0.0690625,0.049688,0.005,0.971046,-0.000105044,0
0.0696875,0.049688,0.005,0.970877,-0.000120193,0
0.0703125,0.049688,0.005,0.97066,-0.000135419,0
0.0709375,0.049688,0.005,0.970397,-0.000150758,0
0.0715625,0.049688,0.005,0.970085,-0.00016626,0
0.0721875,0.049688,0.005,0.969726,-0.000181996,0
0.0728125,0.049688,0.005,0.969317,-0.000198048,0
0.0734375,0.049688,0.005,0.968858,-0.000214505,0
0.0740625,0.049688,0.005,0.968347,-0.000231469,0
0.0746875,0.049688,0.005,0.967784,-0.00024905,0
0.0753125,0.049688,0.005,0.967166,-0.000267367,0
0.0759375,0.049688,0.005,0.966491,-0.000286554,0
0.07656250000000001,0.049688,0.005,0.965757,-0.000306757,0
0.07718750000000001,0.049688,0.005,0.964962,-0.000328133,0
0.07781250000000001,0.049688,0.005,0.964101,-0.000350852,0
0.07843749999999999,0.049688,0.005,0.963171,-0.000375096,0
0.07906249999999999,0.049688,0.005,0.9621690000000001,-0.000401059,0
0.07968749999999999,0.049688,0.005,0.9610880000000001,-0.000428954,0
0.0803125,0.049688,0.005,0.959924,-0.000459013,0
0.0809375,0.049688,0.005,0.9586710000000001,-0.000491482,0
0.0815625,0.049688,0.005,0.957321,-0.000526629,0
0.0821875,0.049688,0.005,0.9558680000000001,-0.00056475,0
0.0828125,0.049688,0.005,0.954304,-0.000606175,0
0.0834375,0.049688,0.005,0.952617,-0.000651277,0
0.0840625,0.049688,0.005,0.9507989999999999,-0.000700476,0
0.0846875,0.049688,0.005,0.948837,-0.000754263,0
0.0853125,0.049688,0.005,0.946719,-0.000813225,0
0.0859375,0.049688,0.005,0.944429,-0.000878074,0
0.0865625,0.049688,0.005,0.94195,-0.000949689,0
0.0871875,0.049688,0.005,0.939263,-0.00102918,0
0.0878125,0.049688,0.005,0.936345,-0.00111798,0
0.0884375,0.049688,0.005,0.933169,-0.00121796,0
0.0890625,0.049688,0.005,0.929702,-0.00133163,0
0.0896875,0.049688,0.005,0.925905,-0.00146237,0
0.0903125,0.049688,0.005,0.921728,-0.00161483,0
0.0909375,0.049688,0.005,0.917107,-0.00179549,0
0.0915625,0.049688,0.005,0.9119620000000001,-0.00201355,0
0.09218750000000001,0.049688,0.005,0.906182,-0.00228233,0
0.09281250000000001,0.049688,0.005,0.8996189999999999,-0.00262153,0
0.09343750000000001,0.049688,0.005,0.892066,-0.00306114,0
0.09406249999999999,0.049688,0.005,0.883222,-0.00364849,0
0.09468749999999999,0.049688,0.005,0.8726390000000001,-0.00446197,0
0.09531249999999999,0.049688,0.005,0.859613,-0.00563984,0
0.0959375,0.049688,0.005,0.842961,-0.00744886,0
0.0965625,0.049688,0.005,0.820518,-0.0104705,0
0.0971875,0.049688,0.005,0.787836,-0.0161524,0
0.0978125,0.049688,0.005,0.735355,-0.0285854,0
0.0984375,0.049688,0.005,0.636527,-0.0584635,0
0.0990625,0.049688,0.005,0.459434,-0.12058,0
0.0996875,0.049688,0.005,0.32984,-0.156354,0
