x,y,z,U_x,U_y,U_z
0.0003125,0.199688,0.005,0.288648,0.143459,0
0.0009375,0.199688,0.005,0.374172,0.125303,0
0.0015625,0.199688,0.005,0.5264219999999999,0.0769132,0
0.0021875,0.199688,0.005,0.639994,0.046194,0
0.0028125,0.199688,0.005,0.710116,0.0284433,0
0.0034375,0.199688,0.005,0.756204,0.0179755,0
0.0040625,0.199688,0.005,0.7888269999999999,0.0117814,0
0.0046875,0.199688,0.005,0.812843,0.008091279999999999,0
0.0053125,0.199688,0.005,0.831103,0.00583458,0
0.0059375,0.199688,0.005,0.845446,0.00439935,0
0.0065625,0.199688,0.005,0.857035,0.00344615,0
0.0071875,0.199688,0.005,0.866618,0.00278533,0
0.0078125,0.199688,0.005,0.874692,0.00230863,0
0.008437500000000001,0.199688,0.005,0.8816040000000001,0.00195252,0
0.009062499999999999,0.199688,0.005,0.887599,0.00167855,0
0.0096875,0.199688,0.005,0.892858,0.00146257,0
0.0103125,0.199688,0.005,0.897516,0.00128884,0
0.0109375,0.199688,0.005,0.901677,0.00114673,0
0.0115625,0.199688,0.005,0.905421,0.00102881,0
0.0121875,0.199688,0.005,0.908813,0.0009297729999999999,0
0.0128125,0.199688,0.005,0.911904,0.000845704,0
0.0134375,0.199688,0.005,0.914735,0.000773669,0
0.0140625,0.199688,0.005,0.917342,0.00071143,0
0.0146875,0.199688,0.005,0.919753,0.000657254,0
0.0153125,0.199688,0.005,0.92199,0.0006097779999999999,0
0.0159375,0.199688,0.005,0.924075,0.000567921,0
0.0165625,0.199688,0.005,0.926024,0.000530815,0
0.0171875,0.199688,0.005,0.927852,0.000497757,0
0.0178125,0.199688,0.005,0.929571,0.000468172,0
0.0184375,0.199688,0.005,0.931193,0.000441586,0
0.0190625,0.199688,0.005,0.9327260000000001,0.000417605,0
0.0196875,0.199688,0.005,0.934179,0.0003959,0
0.0203125,0.199688,0.005,0.935559,0.000376194,0
0.0209375,0.199688,0.005,0.936873,0.000358252,0
0.0215625,0.199688,0.005,0.938126,0.000341874,0
0.0221875,0.199688,0.005,0.939323,0.000326889,0
0.0228125,0.199688,0.005,0.940469,0.000313148,0
0.0234375,0.199688,0.005,0.941568,0.000300523,0
0.0240625,0.199688,0.005,0.942624,0.000288903,0
0.0246875,0.199688,0.005,0.94364,0.00027819,0
0.0253125,0.199688,0.005,0.944619,0.000268297,0
0.0259375,0.199688,0.005,0.945563,0.000259148,0
0.0265625,0.199688,0.005,0.946476,0.000250676,0
0.0271875,0.199688,0.005,0.947359,0.000242821,0
0.0278125,0.199688,0.005,0.948215,0.000235528,0
0.0284375,0.199688,0.005,0.949045,0.000228746,0
0.0290625,0.199688,0.005,0.949851,0.000222433,0
0.0296875,0.199688,0.005,0.950635,0.000216548,0
0.0303125,0.199688,0.005,0.951399,0.000211054,0
