x,y,z,U_x,U_y,U_z
0.0003125,0.049063,0.005,0.00600194,0.278661,0
0.0009375,0.049063,0.005,0.0150344,0.290671,0
0.0015625,0.049063,0.005,0.13171,0.208392,0
0.0021875,0.049063,0.005,0.256001,0.143433,0
0.0028125,0.049063,0.005,0.35756,0.0996971,0
0.0034375,0.049063,0.005,0.438283,0.07078329999999999,0
0.0040625,0.049063,0.005,0.502623,0.0517866,0
0.0046875,0.049063,0.005,0.554144,0.0391611,0
0.0053125,0.049063,0.005,0.595853,0.0305436,0
0.0059375,0.049063,0.005,0.630117,0.0244706,0
0.0065625,0.049063,0.005,0.658685,0.0200536,0
0.0071875,0.049063,0.005,0.682833,0.0167462,0
0.0078125,0.049063,0.005,0.703497,0.0142051,0
0.008437500000000001,0.049063,0.005,0.721375,0.0122087,0
0.009062499999999999,0.049063,0.005,0.736991,0.0106099,0
0.0096875,0.049063,0.005,0.7507470000000001,0.009308230000000001,0
0.0103125,0.049063,0.005,0.762955,0.008233310000000001,0
0.0109375,0.049063,0.005,0.77386,0.00733455,0
0.0115625,0.049063,0.005,0.78366,0.00657487,0
0.0121875,0.049063,0.005,0.792511,0.00592654,0
0.0128125,0.049063,0.005,0.800544,0.00536849,0
0.0134375,0.049063,0.005,0.807864,0.00488449,0
0.0140625,0.049063,0.005,0.81456,0.00446184,0
0.0146875,0.049063,0.005,0.820707,0.00409048,0
0.0153125,0.049063,0.005,0.826368,0.00376239,0
0.0159375,0.049063,0.005,0.831596,0.00347108,0
0.0165625,0.049063,0.005,0.836437,0.00321125,0
0.0171875,0.049063,0.005,0.840932,0.00297857,0
0.0178125,0.049063,0.005,0.8451149999999999,0.00276942,0
0.0184375,0.049063,0.005,0.849016,0.00258078,0
0.0190625,0.049063,0.005,0.852661,0.00241013,0
0.0196875,0.049063,0.005,0.856074,0.00225533,0
0.0203125,0.049063,0.005,0.859276,0.00211453,0
0.0209375,0.049063,0.005,0.862285,0.00198619,0
0.0215625,0.049063,0.005,0.865117,0.00186896,0
0.0221875,0.049063,0.005,0.867788,0.00176166,0
0.0228125,0.049063,0.005,0.87031,0.00166328,0
0.0234375,0.049063,0.005,0.872696,0.00157294,0
0.0240625,0.049063,0.005,0.874956,0.00148986,0
0.0246875,0.049063,0.005,0.8771,0.00141336,0
0.0253125,0.049063,0.005,0.8791369999999999,0.00134283,0
0.0259375,0.049063,0.005,0.8810750000000001,0.00127772,0
0.0265625,0.049063,0.005,0.882922,0.00121757,0
0.0271875,0.049063,0.005,0.884683,0.00116195,0
0.0278125,0.049063,0.005,0.886367,0.00111046,0
0.0284375,0.049063,0.005,0.887977,0.00106277,0
0.0290625,0.049063,0.005,0.88952,0.00101855,0
0.0296875,0.049063,0.005,0.891,0.0009775350000000001,0
0.0303125,0.049063,0.005,0.892421,0.000939458,0
0.0309375,0.049063,0.005,0.8937889999999999,0.000904085,0
0.0315625,0.049063,0.005,0.895105,0.000871203,0
0.0321875,0.049063,0.005,0.896375,0.0008406140000000001,0
0.0328125,0.049063,0.005,0.8976,0.000812138,0
0.0334375,0.049063,0.005,0.8987849999999999,0.000785607,0
0.0340625,0.049063,0.005,0.899932,0.000760866,0
0.0346875,0.049063,0.005,0.901043,0.000737772,0
0.0353125,0.049063,0.005,0.90212,0.000716191,0
0.0359375,0.049063,0.005,0.903166,0.000695997,0
0.0365625,0.049063,0.005,0.904183,0.000677073,0
0.0371875,0.049063,0.005,0.905173,0.0006593080000000001,0
0.0378125,0.049063,0.005,0.9061360000000001,0.000642599,0
0.0384375,0.049063,0.005,0.907076,0.000626847,0
0.0390625,0.049063,0.005,0.907992,0.000611958,0
0.0396875,0.049063,0.005,0.908887,0.000597843,0
0.0403125,0.049063,0.005,0.909761,0.000584418,0
0.0409375,0.049063,0.005,0.910615,0.0005716,0
0.0415625,0.049063,0.005,0.911451,0.000559312,0
0.0421875,0.049063,0.005,0.912268,0.000547478,0
0.0428125,0.049063,0.005,0.913069,0.000536026,0
0.0434375,0.049063,0.005,0.913852,0.000524885,0
0.0440625,0.049063,0.005,0.91462,0.000513987,0
0.0446875,0.049063,0.005,0.915371,0.000503267,0
