x,y,z,U_x,U_y,U_z
0.0003125,0.049063,0.005,-0.00388597,0.264988,0
0.0009375,0.049063,0.005,-0.00403246,0.272776,0
0.0015625,0.049063,0.005,0.100054,0.196726,0
0.0021875,0.049063,0.005,0.212097,0.138514,0
0.0028125,0.049063,0.005,0.305341,0.09879350000000001,0
0.0034375,0.049063,0.005,0.381071,0.071656,0
0.0040625,0.049063,0.005,0.442725,0.0532497,0
0.0046875,0.049063,0.005,0.493032,0.0407099,0
0.0053125,0.049063,0.005,0.534393,0.0319947,0
0.0059375,0.049063,0.005,0.568801,0.025775,0
0.0065625,0.049063,0.005,0.597792,0.0212137,0
0.0071875,0.049063,0.005,0.622512,0.01778,0
0.0078125,0.049063,0.005,0.643824,0.0151321,0
0.008437500000000001,0.049063,0.005,0.6623830000000001,0.0130457,0
0.009062499999999999,0.049063,0.005,0.678687,0.0113706,0
0.0096875,0.049063,0.005,0.693124,0.0100035,0
0.0103125,0.049063,0.005,0.705997,0.00887193,0
0.0109375,0.049063,0.005,0.717546,0.007923889999999999,0
0.0115625,0.049063,0.005,0.727966,0.00712109,0
0.0121875,0.049063,0.005,0.737414,0.00643491,0
0.0128125,0.049063,0.005,0.74602,0.00584359,0
0.0134375,0.049063,0.005,0.7538899999999999,0.0053303,0
0.0140625,0.049063,0.005,0.761115,0.00488184,0
0.0146875,0.049063,0.005,0.767771,0.00448778,0
0.0153125,0.049063,0.005,0.773921,0.00413972,0
0.0159375,0.049063,0.005,0.779622,0.00383089,0
0.0165625,0.049063,0.005,0.784921,0.00355572,0
0.0171875,0.049063,0.005,0.78986,0.00330965,0
0.0178125,0.049063,0.005,0.794473,0.00308889,0
0.0184375,0.049063,0.005,0.798794,0.00289026,0
0.0190625,0.049063,0.005,0.80285,0.00271109,0
0.0196875,0.049063,0.005,0.806666,0.00254914,0
0.0203125,0.049063,0.005,0.810264,0.00240247,0
0.0209375,0.049063,0.005,0.813663,0.00226944,0
0.0215625,0.049063,0.005,0.816881,0.00214864,0
0.0221875,0.049063,0.005,0.8199340000000001,0.00203885,0
0.0228125,0.049063,0.005,0.822837,0.001939,0
0.0234375,0.049063,0.005,0.8256019999999999,0.00184818,0
0.0240625,0.049063,0.005,0.828242,0.00176557,0
0.0246875,0.049063,0.005,0.830767,0.00169046,0
0.0253125,0.049063,0.005,0.833187,0.00162222,0
0.0259375,0.049063,0.005,0.835512,0.00156029,0
0.0265625,0.049063,0.005,0.837751,0.00150417,0
0.0271875,0.049063,0.005,0.83991,0.00145341,0
0.0278125,0.049063,0.005,0.841997,0.00140761,0
0.0284375,0.049063,0.005,0.844019,0.00136639,0
0.0290625,0.049063,0.005,0.845982,0.00132941,0
0.0296875,0.049063,0.005,0.847893,0.00129638,0
0.0303125,0.049063,0.005,0.849755,0.001267,0
0.0309375,0.049063,0.005,0.851575,0.00124101,0
0.0315625,0.049063,0.005,0.853357,0.00121816,0
0.0321875,0.049063,0.005,0.855105,0.00119821,0
0.0328125,0.049063,0.005,0.856824,0.00118095,0
0.0334375,0.049063,0.005,0.858517,0.00116614,0
0.0340625,0.049063,0.005,0.860187,0.00115361,0
0.0346875,0.049063,0.005,0.861838,0.00114313,0
0.0353125,0.049063,0.005,0.863473,0.00113454,0
0.0359375,0.049063,0.005,0.865094,0.00112763,0
0.0365625,0.049063,0.005,0.866704,0.00112224,0
0.0371875,0.049063,0.005,0.868304,0.00111817,0
0.0378125,0.049063,0.005,0.8698979999999999,0.00111527,0
0.0384375,0.049063,0.005,0.871486,0.00111335,0
0.0390625,0.049063,0.005,0.87307,0.00111224,0
0.0396875,0.049063,0.005,0.874651,0.00111179,0
