-0.45001 	0.0288686 	7.51164e-18 	4.45481
-0.416676 	0.0481144 	7.51164e-18 	4.48375
-0.383342 	0.0673603 	7.51164e-18 	4.50529
-0.350008 	0.0866062 	7.51164e-18 	4.48105
-0.316675 	0.105852 	7.51164e-18 	4.44393
-0.283341 	0.125098 	7.51164e-18 	4.34545
-0.250007 	0.144344 	7.51164e-18 	4.2459
-0.216672 	0.16359 	7.51164e-18 	4.13885
-0.183338 	0.182836 	7.51164e-18 	4.03269
-0.150004 	0.202082 	7.51164e-18 	3.92257
-0.11667 	0.221328 	7.51164e-18 	3.80127
-0.0833357 	0.240575 	7.51164e-18 	3.65209
-0.0500015 	0.259821 	7.51164e-18 	3.44287
-0.0166672 	0.279067 	7.51164e-18 	3.1418
0 	0.28869 	7.51164e-18 	3.1418
