0.0003125 	0.199063 	0.005 	-23.7618
0.0009375 	0.199063 	0.005 	-16.2078
0.0015625 	0.199063 	0.005 	-11.1389
0.0021875 	0.199063 	0.005 	-8.15579
0.0028125 	0.199063 	0.005 	-6.17027
0.0034375 	0.199063 	0.005 	-4.80733
0.0040625 	0.199063 	0.005 	-3.86458
0.0046875 	0.199063 	0.005 	-3.19177
0.0053125 	0.199063 	0.005 	-2.69372
0.0059375 	0.199063 	0.005 	-2.31341
0.0065625 	0.199063 	0.005 	-2.01527
0.0071875 	0.199063 	0.005 	-1.77619
0.0078125 	0.199063 	0.005 	-1.58079
0.0084375 	0.199063 	0.005 	-1.41849
0.0090625 	0.199063 	0.005 	-1.28182
0.0096875 	0.199063 	0.005 	-1.16537
0.0103125 	0.199063 	0.005 	-1.06515
0.0109375 	0.199063 	0.005 	-0.978121
0.0115625 	0.199063 	0.005 	-0.901971
0.0121875 	0.199063 	0.005 	-0.83488
0.0128125 	0.199063 	0.005 	-0.775413
0.0134375 	0.199063 	0.005 	-0.722417
0.0140625 	0.199063 	0.005 	-0.674959
0.0146875 	0.199063 	0.005 	-0.632275
0.0153125 	0.199063 	0.005 	-0.593733
0.0159375 	0.199063 	0.005 	-0.558805
0.0165625 	0.199063 	0.005 	-0.527049
0.0171875 	0.199063 	0.005 	-0.49809
0.0178125 	0.199063 	0.005 	-0.471608
0.0184375 	0.199063 	0.005 	-0.447329
0.0190625 	0.199063 	0.005 	-0.425017
0.0196875 	0.199063 	0.005 	-0.404468
0.0203125 	0.199063 	0.005 	-0.385502
0.0209375 	0.199063 	0.005 	-0.367963
0.0215625 	0.199063 	0.005 	-0.351713
0.0221875 	0.199063 	0.005 	-0.336631
0.0228125 	0.199063 	0.005 	-0.322609
0.0234375 	0.199063 	0.005 	-0.309551
0.0240625 	0.199063 	0.005 	-0.29737
0.0246875 	0.199063 	0.005 	-0.28599
0.0253125 	0.199063 	0.005 	-0.275342
0.0259375 	0.199063 	0.005 	-0.265364
0.0265625 	0.199063 	0.005 	-0.255997
0.0271875 	0.199063 	0.005 	-0.247192
0.0278125 	0.199063 	0.005 	-0.238901
0.0284375 	0.199063 	0.005 	-0.231082
0.0290625 	0.199063 	0.005 	-0.223696
0.0296875 	0.199063 	0.005 	-0.216707
0.0303125 	0.199063 	0.005 	-0.210081
0.0309375 	0.199063 	0.005 	-0.20379
0.0315625 	0.199063 	0.005 	-0.197803
0.0321875 	0.199063 	0.005 	-0.192097
0.0328125 	0.199063 	0.005 	-0.186645
0.0334375 	0.199063 	0.005 	-0.181427
0.0340625 	0.199063 	0.005 	-0.176422
0.0346875 	0.199063 	0.005 	-0.171609
0.0353125 	0.199063 	0.005 	-0.16697
0.0359375 	0.199063 	0.005 	-0.162489
0.0365625 	0.199063 	0.005 	-0.158149
0.0371875 	0.199063 	0.005 	-0.153936
0.0378125 	0.199063 	0.005 	-0.149834
0.0384375 	0.199063 	0.005 	-0.145831
0.0390625 	0.199063 	0.005 	-0.141913
0.0396875 	0.199063 	0.005 	-0.138069
0.0403125 	0.199063 	0.005 	-0.134286
0.0409375 	0.199063 	0.005 	-0.130555
0.0415625 	0.199063 	0.005 	-0.126863
0.0421875 	0.199063 	0.005 	-0.123202
0.0428125 	0.199063 	0.005 	-0.11956
0.0434375 	0.199063 	0.005 	-0.11593
0.0440625 	0.199063 	0.005 	-0.112301
0.0446875 	0.199063 	0.005 	-0.108666
0.0453125 	0.199063 	0.005 	-0.105015
0.0459375 	0.199063 	0.005 	-0.101339
0.0465625 	0.199063 	0.005 	-0.0976323
0.0471875 	0.199063 	0.005 	-0.0938851
0.0478125 	0.199063 	0.005 	-0.0900901
0.0484375 	0.199063 	0.005 	-0.0862396
0.0490625 	0.199063 	0.005 	-0.0823258
0.0496875 	0.199063 	0.005 	-0.0783412
0.0503125 	0.199063 	0.005 	-0.0742783
0.0509375 	0.199063 	0.005 	-0.0701296
0.0515625 	0.199063 	0.005 	-0.0658874
0.0521875 	0.199063 	0.005 	-0.0615443
0.0528125 	0.199063 	0.005 	-0.0570926
0.0534375 	0.199063 	0.005 	-0.0525245
0.0540625 	0.199063 	0.005 	-0.0478324
0.0546875 	0.199063 	0.005 	-0.0430081
0.0553125 	0.199063 	0.005 	-0.0380436
0.0559375 	0.199063 	0.005 	-0.0329306
0.0565625 	0.199063 	0.005 	-0.0276605
0.0571875 	0.199063 	0.005 	-0.0222245
0.0578125 	0.199063 	0.005 	-0.0166135
0.0584375 	0.199063 	0.005 	-0.0108182
0.0590625 	0.199063 	0.005 	-0.00482876
0.0596875 	0.199063 	0.005 	0.00136502
0.0603125 	0.199063 	0.005 	0.00777373
0.0609375 	0.199063 	0.005 	0.0144085
0.0615625 	0.199063 	0.005 	0.021281
0.0621875 	0.199063 	0.005 	0.0284036
0.0628125 	0.199063 	0.005 	0.0357891
0.0634375 	0.199063 	0.005 	0.0434514
0.0640625 	0.199063 	0.005 	0.0514048
0.0646875 	0.199063 	0.005 	0.0596648
0.0653125 	0.199063 	0.005 	0.0682478
0.0659375 	0.199063 	0.005 	0.0771713
0.0665625 	0.199063 	0.005 	0.086454
0.0671875 	0.199063 	0.005 	0.096116
0.0678125 	0.199063 	0.005 	0.106179
0.0684375 	0.199063 	0.005 	0.116665
0.0690625 	0.199063 	0.005 	0.127601
0.0696875 	0.199063 	0.005 	0.139012
0.0703125 	0.199063 	0.005 	0.150928
0.0709375 	0.199063 	0.005 	0.163382
0.0715625 	0.199063 	0.005 	0.176406
0.0721875 	0.199063 	0.005 	0.190039
0.0728125 	0.199063 	0.005 	0.204322
0.0734375 	0.199063 	0.005 	0.2193
0.0740625 	0.199063 	0.005 	0.235022
0.0746875 	0.199063 	0.005 	0.251542
0.0753125 	0.199063 	0.005 	0.268922
0.0759375 	0.199063 	0.005 	0.287226
0.0765625 	0.199063 	0.005 	0.306529
0.0771875 	0.199063 	0.005 	0.326914
0.0778125 	0.199063 	0.005 	0.34847
0.0784375 	0.199063 	0.005 	0.371302
0.0790625 	0.199063 	0.005 	0.395524
0.0796875 	0.199063 	0.005 	0.421268
0.0803125 	0.199063 	0.005 	0.448679
0.0809375 	0.199063 	0.005 	0.477925
0.0815625 	0.199063 	0.005 	0.509199
0.0821875 	0.199063 	0.005 	0.542719
0.0828125 	0.199063 	0.005 	0.578737
0.0834375 	0.199063 	0.005 	0.617548
0.0840625 	0.199063 	0.005 	0.659492
0.0846875 	0.199063 	0.005 	0.704969
0.0853125 	0.199063 	0.005 	0.754451
0.0859375 	0.199063 	0.005 	0.808499
0.0865625 	0.199063 	0.005 	0.867783
0.0871875 	0.199063 	0.005 	0.933112
0.0878125 	0.199063 	0.005 	1.00547
0.0884375 	0.199063 	0.005 	1.08608
0.0890625 	0.199063 	0.005 	1.17645
0.0896875 	0.199063 	0.005 	1.27847
0.0903125 	0.199063 	0.005 	1.39458
0.0909375 	0.199063 	0.005 	1.52793
0.0915625 	0.199063 	0.005 	1.68266
0.0921875 	0.199063 	0.005 	1.86437
0.0928125 	0.199063 	0.005 	2.08076
0.0934375 	0.199063 	0.005 	2.34267
0.0940625 	0.199063 	0.005 	2.66586
