0.495843 	0.00240571 	0 	1.36582 	-0.0981783 	0
0.48751 	0.00721713 	0 	1.46194 	-0.23142 	0
0.479177 	0.0120286 	0 	1.63016 	-0.358532 	0
0.470843 	0.01684 	0 	1.8243 	-0.498888 	0
0.46251 	0.0216514 	0 	2.0015 	-0.669713 	0
0.454176 	0.0264629 	0 	2.14313 	-0.902945 	0
0.445843 	0.0312743 	0 	2.25814 	-1.23738 	0
0.43751 	0.0360858 	0 	2.30901 	-1.34734 	0
0.429176 	0.0408972 	0 	2.3073 	-1.34917 	0
0.420843 	0.0457087 	0 	2.30025 	-1.34875 	0
0.412509 	0.0505201 	0 	2.29251 	-1.34893 	0
0.404176 	0.0553316 	0 	2.2841 	-1.34986 	0
0.395842 	0.0601431 	0 	2.27496 	-1.35165 	0
0.387509 	0.0649545 	0 	2.26503 	-1.35445 	0
0.379176 	0.069766 	0 	2.25427 	-1.35836 	0
0.370842 	0.0745775 	0 	2.24263 	-1.36348 	0
0.362509 	0.0793889 	0 	2.23011 	-1.3699 	0
0.354175 	0.0842004 	0 	2.21668 	-1.37768 	0
0.345842 	0.0890119 	0 	2.20237 	-1.38683 	0
0.337508 	0.0938234 	0 	2.18721 	-1.39734 	0
0.329175 	0.0986349 	0 	2.17124 	-1.40913 	0
0.320841 	0.103446 	0 	2.15455 	-1.42208 	0
0.312508 	0.108258 	0 	2.13725 	-1.436 	0
0.304174 	0.113069 	0 	2.11948 	-1.45063 	0
0.295841 	0.117881 	0 	2.10142 	-1.46562 	0
0.287507 	0.122692 	0 	2.08331 	-1.48053 	0
0.279174 	0.127504 	0 	2.06543 	-1.49479 	0
0.27084 	0.132315 	0 	2.04822 	-1.50771 	0
0.262507 	0.137127 	0 	2.0323 	-1.51837 	0
0.254173 	0.141938 	0 	2.01848 	-1.52556 	0
0.24584 	0.14675 	0 	2.00787 	-1.52762 	0
0.237506 	0.151561 	0 	2.00144 	-1.52239 	0
0.229173 	0.156373 	0 	2.00029 	-1.50751 	0
0.220839 	0.161184 	0 	2.00633 	-1.47987 	0
0.212506 	0.165996 	0 	2.02236 	-1.43507 	0
0.204172 	0.170807 	0 	2.05283 	-1.3663 	0
0.195839 	0.175619 	0 	2.10526 	-1.26231 	0
0.187505 	0.18043 	0 	2.193 	-1.10358 	0
0.179172 	0.185242 	0 	2.33663 	-0.860687 	0
0.170838 	0.190054 	0 	2.55528 	-0.504926 	0
0.162504 	0.194865 	0 	2.87513 	-0.0123074 	0
0.154171 	0.199677 	0 	3.2723 	0.554418 	0
0.145837 	0.204488 	0 	3.48764 	0.864529 	0
0.137504 	0.2093 	0 	3.46307 	0.874239 	0
0.12917 	0.214111 	0 	3.43587 	0.884131 	0
0.120837 	0.218923 	0 	3.40573 	0.894179 	0
0.112503 	0.223734 	0 	3.37229 	0.904355 	0
0.10417 	0.228546 	0 	3.33516 	0.914626 	0
0.0958361 	0.233357 	0 	3.29385 	0.924954 	0
0.0875025 	0.238169 	0 	3.24779 	0.935294 	0
0.0791689 	0.24298 	0 	3.19629 	0.945594 	0
0.0708354 	0.247792 	0 	3.13849 	0.955793 	0
0.0625018 	0.252603 	0 	3.07333 	0.965818 	0
0.0541682 	0.257415 	0 	2.99941 	0.975581 	0
0.0458347 	0.262227 	0 	2.91488 	0.984973 	0
0.0375011 	0.267038 	0 	2.81716 	0.993857 	0
0.0291675 	0.27185 	0 	2.70242 	1.00205 	0
0.0208339 	0.276661 	0 	2.56455 	1.00931 	0
0.0125004 	0.281473 	0 	2.39249 	1.01524 	0
0.00416679 	0.286284 	0 	2.16113 	1.01916 	0
